id,language,question_id,question,label,numerical_label,author,topic,test_set,comment
20469,de,3391,Soll der Bund Ausländer/-innen bei der Integration stärker unterstützen?,FAVOR,100,8aa829c3b86f,Immigration,new_comments_defr,L'intégration est l'A et l'O dans le traitement des citoyens étrangers.
20470,de,3432,Sollen gleichgeschlechtliche Paare in allen Bereichen die gleichen Rechte wie heterosexuelle Paare haben?,FAVOR,100,8aa829c3b86f,Society,new_comments_defr,Il n'y a aucune raison pour que les couples de même sexe soient soumis à d'autres droits!
20472,de,3461,Soll auf die vom Bundesrat vorgeschlagene Verschärfung der Zulassungsbedingungen zum Zivildienst verzichtet werden?,FAVOR,100,8aa829c3b86f,Security,new_comments_defr,Je suis convaincu que les services civils apportent plus à la société que les services militaires.
20474,de,3468,Soll die Schweiz Verhandlungen über den Beitritt zur EU aufnehmen?,AGAINST,0,8aa829c3b86f,Foreign Policy,new_comments_defr,"L'UE est un partenaire de négociation très important de la Suisse et il est judicieux de protéger les relations, mais à cause de certains problèmes internes de l'UE, je ne pense pas qu'il serait avantageux pour la Suisse de rejoindre l'Union."
20475,de,3469,Soll der Bundesrat ein Freihandelsabkommen mit den USA anstreben?,AGAINST,0,8aa829c3b86f,Foreign Policy,new_comments_defr,Pas sous un président qui marche sur les droits des autres et qui est irrespectueux envers eux.
20476,de,3415,Sollen die Renten der Pensionskasse durch eine Senkung des Umwandlungssatzes gekürzt und an die gestiegene Lebenserwartung angepasst werden?,FAVOR,75,e03ac05dd566,Welfare,new_comments_defr,"Il ne s'agit pas de réduire les retraites, mais d'adapter l'âge de la retraite et les crédits d'âge."
20732,de,3412,Befürworten Sie eine Erhöhung des Rentenalters (z.B. auf 67 Jahre)?,FAVOR,100,be18ce984699,Welfare,new_comments_defr,"L'âge de la retraite devrait être généralisé et augmenté, et il devrait également être plus facile pour les personnes qui ont dépassé l'âge de la retraite de continuer à travailler aussi longtemps qu'elles le souhaitent."
20733,de,3413,Soll der Staat die Schaffung von familienergänzenden Betreuungsstrukturen finanziell stärker unterstützen?,FAVOR,100,be18ce984699,Welfare,new_comments_defr,Les structures de garde actuelles ne sont pas suffisantes et trop coûteuses pour favoriser l'activité professionnelle des deux parents.
20734,de,3414,Eine Initiative fordert einen bezahlten Vaterschaftsurlaub von vier Wochen. Befürworten Sie dieses Anliegen?,FAVOR,100,be18ce984699,Welfare,new_comments_defr,"Quatre semaines, c'est encore trop peu, mais c'est un début."
20735,de,3415,Sollen die Renten der Pensionskasse durch eine Senkung des Umwandlungssatzes gekürzt und an die gestiegene Lebenserwartung angepasst werden?,FAVOR,100,be18ce984699,Welfare,new_comments_defr,Il s'agit d'une étape inévitable face à l'augmentation de l'espérance de vie.
20736,de,3417,Soll der Bund den gemeinnützigen Wohnungsbau verstärkt fördern?,FAVOR,75,be18ce984699,Welfare,new_comments_defr,"Compte tenu des loisirs élevés dans certains endroits en Suisse, il semble que ce soit une approche qui mérite une évaluation approfondie."
20740,de,3424,"Finden Sie es richtig, wenn Schulen Dispense aus religiösen Gründen für einzelne Fächer oder Veranstaltungen bewilligen (z.B. Sport- oder Sexualkundeunterricht)?",AGAINST,0,be18ce984699,Education,new_comments_defr,Le sport et la sexologie sont deux matières très importantes auxquelles personne ne devrait manquer pour des raisons religieuses.
20742,de,3426,Gemäss dem Konzept der integrativen Schule werden Kinder mit Lernschwierigkeiten oder Behinderungen grundsätzlich in regulären Schulklassen unterrichtet. Befürworten Sie dies?,FAVOR,100,be18ce984699,Education,new_comments_defr,"Ces enfants devraient se sentir aussi ""normaux"" que possible, mais certains d'entre eux auront probablement besoin d'un soutien supplémentaire qui devrait être assuré."
20743,de,3427,"Sollen Ausländer/-innen, die seit mindestens zehn Jahren in der Schweiz leben, das Stimm- und Wahlrecht auf Gemeindeebene erhalten?",FAVOR,100,be18ce984699,Immigration,new_comments_defr,Je pense que 10 ans est trop long. Je préfère 5 ans.
20744,de,3429,Sollen Sans-Papiers einfacher einen geregelten Aufenthaltsstatus erhalten?,FAVOR,100,be18ce984699,Immigration,new_comments_defr,"Le projet ""Papyrus"" à Genève a donné des résultats prometteurs."
20745,de,3391,Soll der Bund Ausländer/-innen bei der Integration stärker unterstützen?,FAVOR,75,be18ce984699,Immigration,new_comments_defr,Je pense que beaucoup de choses sont déjà faites. Mais il y a certainement encore du potentiel d'amélioration.
20746,de,3435,"Würden Sie es befürworten, wenn in der Schweiz die direkte aktive Sterbehilfe durch eine/-n Arzt/Ärztin straffrei möglich wäre?",FAVOR,100,be18ce984699,Society,new_comments_defr,"Je pense que, compte tenu de certaines règles clairement établies, cela devrait être possible."
20747,de,3444,Soll der Kündigungsschutz für ältere Angestellte ausgebaut werden?,AGAINST,25,be18ce984699,Economy,new_comments_defr,Cela pourrait avoir de nombreux effets contraires.
20748,de,3462,Sollen Exporte von Kriegsmaterial aus der Schweiz verboten werden?,AGAINST,25,be18ce984699,Security,new_comments_defr,"Les exportations devraient être fortement réglementées et contrôlées, mais pas interdites."
20750,de,3468,Soll die Schweiz Verhandlungen über den Beitritt zur EU aufnehmen?,AGAINST,25,be18ce984699,Foreign Policy,new_comments_defr,"Je pense qu'à court ou moyen terme, l'adhésion à la culture suisse est encore trop peu adaptée."
21041,de,3412,Befürworten Sie eine Erhöhung des Rentenalters (z.B. auf 67 Jahre)?,FAVOR,100,323b83983856,Welfare,new_comments_defr,L'augmentation de l'âge de la retraite devrait être liée au changement d'espérance de vie et commencer à 65/65
21042,de,3414,Eine Initiative fordert einen bezahlten Vaterschaftsurlaub von vier Wochen. Befürworten Sie dieses Anliegen?,AGAINST,0,323b83983856,Welfare,new_comments_defr,"Les congés de maternité sont privés, et les congés de paternité sont aussi privés - des conditions favorables à des horaires de travail flexibles mais aussi des possibilités de congés non rémunérés doivent être accordées par l'entreprise."
21043,de,3416,Befürworten Sie Bestrebungen in den Kantonen zur Senkung der Sozialhilfeleistungen?,FAVOR,75,323b83983856,Welfare,new_comments_defr,Je soutiens des sanctions plus sévères pour les comportements non coopératifs et la réduction des prestations en matière de migration vers le système social suisse.
21044,de,3417,Soll der Bund den gemeinnützigen Wohnungsbau verstärkt fördern?,AGAINST,25,323b83983856,Welfare,new_comments_defr,"Dans le domaine de la construction de logements à but non lucratif, il existe de nombreuses offres sur une base privée, qui doivent être assurées sous de bonnes conditions (taxes et bureaucratie)."
21046,de,3430,Befürworten Sie eine weitere Verschärfung des Asylrechts?,FAVOR,100,323b83983856,Immigration,new_comments_defr,Il est essentiel de renforcer la mise en œuvre du droit existant.
21047,de,3391,Soll der Bund Ausländer/-innen bei der Integration stärker unterstützen?,AGAINST,0,323b83983856,Immigration,new_comments_defr,"Il y a déjà beaucoup à offrir pour l'intégration des étrangers, l'intégration étant la tâche principale de l'intégrateur."
21048,de,3432,Sollen gleichgeschlechtliche Paare in allen Bereichen die gleichen Rechte wie heterosexuelle Paare haben?,AGAINST,25,323b83983856,Society,new_comments_defr,"Non - pour les procédures d'adoption et de reproduction Non - pour le terme ""marié"" Oui - pour le droit de la propriété, de la subsistance et de la citoyenneté"
21049,de,3437,Befürworten Sie eine weitergehende Reduktion der Beitragszahlungen finanzstarker Kantone an die finanzschwachen Kantone im Rahmen des Finanzausgleichs (NFA)?,AGAINST,0,323b83983856,Finances,new_comments_defr,L'équilibre financier devrait prendre davantage en compte le potentiel économique d'un canton et ne plus récompenser l'inactivité politique dans le domaine de l'économie et des mesures d'économie.
21050,de,3444,Soll der Kündigungsschutz für ältere Angestellte ausgebaut werden?,AGAINST,0,323b83983856,Economy,new_comments_defr,Une protection contre le licenciement entraîne une diminution du nombre d'employés âgés.
21051,de,3398,Soll die Schweiz das Schengen-Abkommen mit der EU kündigen und wieder verstärkte Personenkontrollen direkt an der Grenze einführen?,FAVOR,75,323b83983856,Security,new_comments_defr,Il est illogique de laisser passer les personnes mais de contrôler les marchandises.
21066,de,3414,Eine Initiative fordert einen bezahlten Vaterschaftsurlaub von vier Wochen. Befürworten Sie dieses Anliegen?,FAVOR,75,6689db8f7395,Welfare,new_comments_defr,"L'égalité des droits est enfin mise en œuvre. On peut se disputer sur la durée et la conception. Cependant, pour un enfant à venir, j'aimerais aussi pouvoir profiter d'un congé paternel avec mon enfant."
21067,de,3412,Befürworten Sie eine Erhöhung des Rentenalters (z.B. auf 67 Jahre)?,FAVOR,75,6689db8f7395,Welfare,new_comments_defr,"L'espérance de vie augmente de plus en plus, c'est-à-dire que le temps pendant lequel l'on obtient de l'argent du premier et du deuxième pilier augmente de plus en plus."
21068,de,3424,"Finden Sie es richtig, wenn Schulen Dispense aus religiösen Gründen für einzelne Fächer oder Veranstaltungen bewilligen (z.B. Sport- oder Sexualkundeunterricht)?",AGAINST,0,6689db8f7395,Education,new_comments_defr,"Même si une nouvelle religion, appelée fanatique du climat, est créée, je suis contre une dispensation de grève climatique."
21069,de,3416,Befürworten Sie Bestrebungen in den Kantonen zur Senkung der Sozialhilfeleistungen?,FAVOR,100,6689db8f7395,Welfare,new_comments_defr,Les prestations d'aide sociale sont trop élevées et sont exploitées de plus en plus par manque d'encouragement à rechercher un emploi.
21070,de,3427,"Sollen Ausländer/-innen, die seit mindestens zehn Jahren in der Schweiz leben, das Stimm- und Wahlrecht auf Gemeindeebene erhalten?",AGAINST,0,6689db8f7395,Immigration,new_comments_defr,"Si une personne est bien intégrée, elle obtient le passeport. Mais être suisse signifie aussi remplir des obligations."
21071,de,3428,Ist die Begrenzung der Einwanderung für Sie wichtiger als der Erhalt der Bilateralen Verträge mit der EU?,FAVOR,100,6689db8f7395,Immigration,new_comments_defr,"La libre circulation des personnes nous fait plus de mal que les traités bilatéraux. L'UE en tant que partenaire commercial ne perdra pas non plus sans les traités bilatéraux, grâce à l'accord de libre-échange de 1972."
21072,de,3436,Haben für Sie Steuersenkungen auf Bundesebene in den nächsten vier Jahren Priorität?,FAVOR,100,6689db8f7395,Finances,new_comments_defr,"Ce gaspillage d'argent au détriment des citoyens doit enfin être arrêté, car la prospérité du pays dépend des moyens moyens de production disposés."
21074,de,3468,Soll die Schweiz Verhandlungen über den Beitritt zur EU aufnehmen?,AGAINST,0,6689db8f7395,Foreign Policy,new_comments_defr,Un État autodéterminé et indépendant apporte à ses citoyens la sécurité et la qualité de vie.
21520,de,3426,Gemäss dem Konzept der integrativen Schule werden Kinder mit Lernschwierigkeiten oder Behinderungen grundsätzlich in regulären Schulklassen unterrichtet. Befürworten Sie dies?,FAVOR,100,84777d78ad7a,Education,new_comments_defr,"Si ce n'est pas le cas, il faut trouver une autre solution pour le bien de l'enfant."
21754,de,3414,Eine Initiative fordert einen bezahlten Vaterschaftsurlaub von vier Wochen. Befürworten Sie dieses Anliegen?,FAVOR,100,a8c810b36aaf,Welfare,new_comments_defr,"La naissance d'un enfant est peut-être l'expérience la plus belle, la plus folle, la plus intense et la plus intense de toute famille et donc la plus petite composition de notre pays. Il est important que les pères puissent passer ces premières semaines avec et dans leur famille. Un vendredi est définitivement trop peu, deux semaines devraient être au moins. Il faut des solutions créatives à long terme pour renforcer les familles et donner aux pères de l'espace et du temps pour leur partie importante dans la famille."
21755,de,3412,Befürworten Sie eine Erhöhung des Rentenalters (z.B. auf 67 Jahre)?,FAVOR,75,a8c810b36aaf,Welfare,new_comments_defr,"À long terme et progressivement, c'est une bonne idée. Mais il faut aussi un rapprochement de l'âge de la retraite entre les hommes et les femmes. Une retraite flexible. Il faut des mesures pour que les personnes de plus de 50 ans trouvent encore un emploi et des solutions plus durables en ce qui concerne les subventions de retraite."
21756,de,3413,Soll der Staat die Schaffung von familienergänzenden Betreuungsstrukturen finanziell stärker unterstützen?,FAVOR,75,a8c810b36aaf,Welfare,new_comments_defr,"Cela renforce la compatibilité entre la famille et le métier. Cependant, les offres devraient rester volontaires. Et puis il faut aussi réfléchir à la façon dont les familles qui s'occupent de leurs enfants peuvent être renforcées par l'État."
21757,de,3415,Sollen die Renten der Pensionskasse durch eine Senkung des Umwandlungssatzes gekürzt und an die gestiegene Lebenserwartung angepasst werden?,AGAINST,25,a8c810b36aaf,Welfare,new_comments_defr,L'ensemble de l'aide à la retraite a besoin d'une réforme pour prévenir la pauvreté et assurer l'équité des générations.
21758,de,3416,Befürworten Sie Bestrebungen in den Kantonen zur Senkung der Sozialhilfeleistungen?,AGAINST,0,a8c810b36aaf,Welfare,new_comments_defr,Celui qui vit déjà à la périphérie de la société ne devrait pas en avoir moins.
