question,id,question_id,language,comment,label,numerical_label,author,topic
"Die Kommission hat die Kommission mit der Kommission übermittelt, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit zur Durchführung der Maßnahmen zur Förderung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der",24352,3449,fr,"Auch wenn das Auto in einigen Nebenstädten noch immer unerlässlich ist, müssen Alternativen zu fossilen Brennstoffen gefunden werden, Maßnahmen zur Förderung sauberer Mobilität eingeführt werden, und im Allgemeinen muss die Mobilität neu betrachtet werden.",FAVOR,100,27b34c204e9f,Infrastructure & Environment
Sollte die Schweiz ein Freihandelsabkommen mit den USA schließen?,24355,3469,fr,Mit verrückten Umweltschutz und Qualität der Produktion,FAVOR,75,27b34c204e9f,Foreign Policy
Sind Sie für die Bewerbung der Schweiz für einen Sitz im UN-Sicherheitsrat?,24356,3471,fr,"Wenn die Schweiz sich von der Seite eines Kriegsstaates abhalten und ihre Neutralität bewahren kann,",FAVOR,75,27b34c204e9f,Foreign Policy
"Die Kommission hat sich in der Lage gemacht, die Kommission zu unterstützen, die Kommission zu unterstützen.",24760,3414,fr,"Ja , ich bin sogar für einen langen Part-Parent-Leave .",FAVOR,100,34133d43bb52,Welfare
"Eine Initiative fordert, dass die Schweiz ab 2050 nicht mehr fossil benötigt.",24762,3448,fr,Die GREEN und die jungen GREEN unterstützen aktiv die Initiative für Gletscher und sammeln derzeit Unterschriften.,FAVOR,100,34133d43bb52,Infrastructure & Environment
Sollte die Schweiz mit den Beitrittsverhandlungen zur Europäischen Union beginnen?,24764,3468,fr,"Ich bin für die Förderung des bilateralen Weges durch die Unterzeichnung eines institutionellen Rahmenvertrags, der den derzeitigen Stand des Lohnschutzes beibehält und die öffentlichen Dienste nicht gefährdet.",FAVOR,75,34133d43bb52,Foreign Policy
Sind Sie für eine Erhöhung des Rentenalters (z.B. auf 67 Jahre)?,24957,3412,fr,Die DDR unterstützt die Gleichstellung von Männern und Frauen im Alter von 65 Jahren,AGAINST,0,bf15e1968462,Welfare
"Die Kommission hat sich in der Lage gemacht, die Kommission zu unterstützen, die Kommission zu unterstützen.",24958,3414,fr,Für einen Elternurlaub ist ein Monat zu lang.,AGAINST,25,bf15e1968462,Welfare
"Die Integrationsschule sieht vor, Kinder mit Lernschwierigkeiten oder Behinderungen in den normalen Klassen zu schulen.",24972,3426,fr,"Diese Integration kann nur erfolgen, wenn die Klassen nur gering sind und die Unterrichtsanordnungen angemessen und ausreichend sind.",FAVOR,100,eaf4b0618813,Education
Sollten unpapierte Personen einen regelmäßigen Aufenthaltsstatus leichter erhalten können?,24973,3429,fr,"Die ""Operation Papyrus"" in Genf war ein Erfolg, und diese Erfahrung sollte in ganz Schweiz verbreitet und fortgesetzt werden können.",FAVOR,100,eaf4b0618813,Immigration
Sind Sie für eine weitere Reduzierung der Beiträge der finanziell starken und schwachen Kantone im Rahmen der finanziellen Gleichstellung?,24974,3437,fr,"Die Kommission hat die Kommission mit der Einführung eines neuen Systems zur Förderung der Zusammenarbeit zwischen den Mitgliedstaaten und den Mitgliedstaaten übermittelt, um die Einführung eines neuen Systems zur Förderung der Zusammenarbeit zwischen den Mitgliedstaaten und den Mitgliedstaaten zu gewährleisten.",FAVOR,75,eaf4b0618813,Finances
Sollten Privathaushalte frei ihren Stromversorger wählen können (vollständige Liberalisierung des Strommarktes)?,24975,3440,fr,"Die Erhaltung eines öffentlichen Energieversorgungsdienstes ermöglicht eine echte Umweltpolitik (Verbot von Atomenergie) und die Liberalisierung der Strommärkte in den europäischen Ländern ist oft mit starken Anstiegen der Strompreise, insbesondere in Frankreich, verbunden.",AGAINST,0,eaf4b0618813,Economy
"Sind Sie für die Einführung eines Mindestlohns von CHF 4000 für alle Personen, die für eine Vollzeitstelle arbeiten?",24976,3441,fr,"In der Tat, wenn die Arbeitnehmer nicht die Möglichkeit haben, sich in den Arbeitsverträgen zu verpflichten, die für die richtige Mindestlohn vorgesehen sind, ist es kaum möglich, diese zu verhandeln.",FAVOR,100,eaf4b0618813,Economy
Sollten Online-Dienstplattformen (z. B. Airbnb-Hosting oder Uber-Taxis) strengere Regulierungen erfolgen?,24977,3447,fr,"Die Freiheit, die derzeit auf diesen Plattformen bleibt, hat insbesondere zur Folge, dass Wohnungsbauten für kommerzielle Zwecke verwendet werden, was den Wohnungsmangel verschlimmert.",FAVOR,100,eaf4b0618813,Digitisation
"Die Kommission hat die Kommission mit der Kommission übermittelt, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit zur Durchführung der Maßnahmen zur Förderung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der",24978,3449,fr,Die Kommission hat die Kommission mit der Kommission über die Durchführung der Richtlinie über die Überwachung der Verkehrsmittel und die Einführung von Verkehrsmitteln in die Verkehrsindustrie aufgenommen.,FAVOR,100,eaf4b0618813,Infrastructure & Environment
Sollten die Maßnahmen zur Biodiversitätsschutz (z. B. strengere Regeln für Bau außerhalb der bestehenden Baugebiete) erweitert werden?,24980,3456,fr,"Die Notwendigkeit, die Bevölkerung zu unterbringen, insbesondere in Zeiten der Wohnungskrise, die die meisten Kantone betrifft, erfordert Erweiterungen des Baugebiets, die jedoch unter Einhaltung von Regeln der Mindestdichte und der Bekämpfung von Landspekulationen bedingt sein müssen, damit die auf diesen Flächen gebauten Wohnungen den Bedürfnissen der Mehrheit der Bevölkerung dienen und Bodenverschwendung vermieden werden.",AGAINST,0,eaf4b0618813,Infrastructure & Environment
Sollte die Schweiz ein Freihandelsabkommen mit den USA schließen?,24981,3469,fr,"Die Schweiz muss insbesondere weiterhin ihre Gesundheitsstandards anwenden können, um das gewünschte Sicherheits- und Qualitätsniveau der Bevölkerung zu gewährleisten (z. B. das Verbot von genetisch veränderten Produkten).",AGAINST,0,eaf4b0618813,Foreign Policy
Sind Sie für eine Erhöhung des Rentenalters (z.B. auf 67 Jahre)?,25225,3412,fr,Die Kommission hat die Kommission mit der Einführung eines neuen Systems zur Förderung der beruflichen Bildung in Europa in den letzten Jahren in den Bereichen Sozialhilfe und Sozialhilfe und Sozialhilfe unterstützt.,FAVOR,75,d872b6c29eec,Welfare
Sollte der Staat seine finanzielle Unterstützung für die Schaffung von Außengehörigen-Zufluchtseinrichtungen verstärken?,25226,3413,fr,"Die Finanzierungsunterstützung der Bündnis kann einmalig sein, sollte aber nicht als langfristige Finanzierungsgrundlage errichtet werden.",AGAINST,25,d872b6c29eec,Welfare
"Die Kommission hat sich in der Lage gemacht, die Kommission zu unterstützen, die Kommission zu unterstützen.",25227,3414,fr,"Ich bin gegen die Initiative für einen vierwöchigen Elternurlaub, aber für einen Elternurlaub, der mehr Gerechtigkeit zwischen den Paaren und eine bessere langfristige Verwirklichung des Einkommens zwischen Familie und Beruf ermöglicht.",AGAINST,25,d872b6c29eec,Welfare
Sollten die Renten der Rente an die Verlängerung der Lebenserwartung angepasst werden (Verringerung des Umrechnungstests)?,25228,3415,fr,"Die Erhöhung der Lebenserwartung erfordert eine Neubewertung der Kapitalvergütung, die über eine längere Dauer verteilt werden muss.",FAVOR,100,d872b6c29eec,Welfare
"Unterstützen Sie die Maßnahmen auf Kantonebene, um Sozialhilfe zu reduzieren?",25229,3416,fr,"Die soziale Hilfe ist ein notwendiges Netz, das regelmäßig angepasst werden muss.",FAVOR,75,d872b6c29eec,Welfare
Sollte die Konföderation den Bau von Wohnungen für den öffentlichen Gebrauch weiter fördern?,25230,3417,fr,Die Politik in Bezug auf LUP muss weiterhin kantonaler Zuständigkeit bleiben.,AGAINST,25,d872b6c29eec,Welfare
Sollte der Staat sich stärker für eine Gleichberechtigung der Bildungschancen einsetzen (z.B. durch subventionierte Nachholkurse für Schüler aus niedrigen Einkommen)?,25236,3423,fr,"Die Ausbildung ist für die Integration in das Berufsleben unerlässlich, und in verschiedenen Fällen kann eine Begleitung erforderlich sein, die nicht nur auf das Einkommen abhängt.",FAVOR,75,d872b6c29eec,Education
"Die Integrationsschule sieht vor, Kinder mit Lernschwierigkeiten oder Behinderungen in den normalen Klassen zu schulen.",25238,3426,fr,"Das Prinzip ist zu loben, denn die Umsetzung muß ""soweit möglich"" und nicht ""unabhängig davon, ob es geht"".",FAVOR,75,d872b6c29eec,Education
"Würden Sie dafür sprechen, dass die Wahlrechte für Ausländer, die in der Schweiz seit mindestens zehn Jahren wohnen, auf Gemeindeebene eingeführt werden?",25239,3427,fr,"Ich persönlich bin für die Gewährung des Stimmrechts, aber nicht für die Wahlberechtigung.",AGAINST,0,d872b6c29eec,Immigration
Sollten unpapierte Personen einen regelmäßigen Aufenthaltsstatus leichter erhalten können?,25240,3429,fr,Das System muss fair sein und von Fall zu Fall umgesetzt werden.,AGAINST,25,d872b6c29eec,Immigration
Sind Sie für eine weitere Verhärtung des Asylrechts?,25241,3430,fr,"Die Einreise von Personen, die kein Asylrecht in der Schweiz haben, ist eine dringendere Frage, die zu lösen ist.",AGAINST,0,d872b6c29eec,Immigration
Sollte die Konföderation die Ausländer in ihrer Integration stärker unterstützen?,25242,3391,fr,"Die Einbindung von Einrichtungen in die Länder, die sich in den Ländern der Gemeinschaft befinden, ist eine wichtige Voraussetzung für die Sicherheit und die Zusammenhalt.",FAVOR,75,d872b6c29eec,Immigration
"Glauben Sie, dass die Senkung der Steuern auf Bundesebene eine Priorität für die nächsten vier Jahre ist?",25244,3436,fr,Die Umsetzung der RFFA-Botschaft ist eine Priorität.,AGAINST,25,d872b6c29eec,Finances
Sind Sie für eine weitere Reduzierung der Beiträge der finanziell starken und schwachen Kantone im Rahmen der finanziellen Gleichstellung?,25245,3437,fr,"Die nationale Gleichstellung ist ein Garantierer für Kohäsion, aber der Anteil der Beitrittsländer (einschließlich Genf) muss gleich bleiben.",AGAINST,25,d872b6c29eec,Finances
"Sind Sie für die Einführung eines Mindestlohns von CHF 4000 für alle Personen, die für eine Vollzeitstelle arbeiten?",25246,3441,fr,Die Sozialpartnerschaft muss bei der Ermittlung der Gehälter einer Branche die Vorrang haben.,AGAINST,0,d872b6c29eec,Economy
"Sollte die Schweizer Unternehmen besser vor dem Risiko von Auslandsinvestoren geschützt werden, Investitionskontrollen einzuführen?",25247,3442,fr,"Die wichtigsten sensiblen Infrastrukturen (Transport, Energie, Banken) sind bereits unter staatlicher Kontrolle oder Aufsicht.",AGAINST,0,d872b6c29eec,Economy
Würden Sie eine vollständige Liberalisierung der Ladenzeit befürworten?,25248,3443,fr,Die Kommission hat die Kommission mit der Kommission über die Einführung eines neuen Arbeitsprogramms zur Förderung der beruflichen Bildung in Europa (Durchschnitt) zur Kenntnis genommen.,FAVOR,100,d872b6c29eec,Economy
Sollte der Schutz vor Entlassungen älterer Arbeitnehmer stärker werden?,25249,3444,fr,Die Kommission hat die Kommission mit dem Vorschlag für eine Richtlinie über die Verringerung der Verbraucherschutzbedarf und die Verringerung der Verbraucherschutzbedarf in den Mitgliedstaaten übermittelt.,AGAINST,0,d872b6c29eec,Economy
"Sollte die Konföderation die Angebot von öffentlichen Dienstleistungen (z. B. öffentlicher Verkehr, Post) in ländlichen Gebieten stärker unterstützen?",25250,3445,fr,"Die Kommission hat die Kommission mit der Ansicht, daß die Kommission die Möglichkeit hat, die Mitgliedstaaten zu unterstützen, um die Einführung eines neuen Systems zu gewährleisten, der die Mitgliedstaaten in die Lage versetzt, die erforderlichen Maßnahmen zu treffen.",AGAINST,25,d872b6c29eec,Economy
Sollten Online-Dienstplattformen (z. B. Airbnb-Hosting oder Uber-Taxis) strengere Regulierungen erfolgen?,25251,3447,fr,"Diese neuen Modelle müssen den in ihrem Geschäft geltenden Vorschriften unterliegen, auch wenn sie den Rahmen anpassen.",AGAINST,25,d872b6c29eec,Digitisation
"Eine Initiative fordert, dass die Schweiz ab 2050 nicht mehr fossil benötigt.",25252,3448,fr,"Ich unterstütze das Ziel der Verringerung der Treibhausgase im Pariser Abkommen, nämlich die Netto-Emission von null bis 2050.",FAVOR,100,d872b6c29eec,Infrastructure & Environment
"Die Kommission hat die Kommission mit der Kommission übermittelt, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit hat, die Kommission zu prüfen, ob die Kommission die Möglichkeit zur Durchführung der Maßnahmen zur Förderung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der Verringerung der",25253,3449,fr,"Ja, nur wenn die Ausweitung der CO2-Steuer auf Treibstoffe dazu dient, Projekte zu finanzieren, um den Übergang zu einer Low- oder Zero-Emission-Mobilität zu beschleunigen (ein Anreizsteuer, der den Bürgern, den Unternehmen verbreitet wird).",FAVOR,75,d872b6c29eec,Infrastructure & Environment
Sollten die hochvertriebenen Autobahnhöfen auf sechs Strecken erweitert werden?,25255,3451,fr,Die Kommission hat die Kommission mit der Erörterung der Kommission über die Einführung eines neuen Systems zur Verbesserung der Verkehrssicherheit in den Mitgliedstaaten und die Einführung eines neuen Systems zur Verbesserung der Verkehrssicherheit in den Mitgliedstaaten übermittelt.,FAVOR,100,d872b6c29eec,Infrastructure & Environment
"Sind Sie für eine Linderung der derzeitigen Schutzmaßnahmen für große Raubtiere (Lynx, Wolf, Bär)?",25257,3453,fr,Zielorientierte Anpassungen des Gesetzes müssen möglich sein.,FAVOR,75,d872b6c29eec,Infrastructure & Environment
Sollte die derzeitige Moratorium auf genetisch veränderte Pflanzen und Tiere über 2021 hinaus verlängert werden?,25258,3454,fr,"Die Aufrechterhaltung des Moratoriums ist nicht unvereinbar mit der Weiterentwicklung der Suche nach Lösungen, die auf neuen Biotechnologien basieren.",FAVOR,75,d872b6c29eec,Infrastructure & Environment
"Sollten die Direktzahlungen nur auf den Betrieben gewährt werden, die einen umfangreichen ökologischen Bilanz liefern (z. B. die Verzicht auf die Verwendung von Synthesengewässern und die Einschränkung des Einsatzes von Antibiotika)?",25259,3455,fr,"Die Initiative ""Clean Water"" ist zu restriktiv und kontraproduktiv, sie würde viele Betriebe aus dem Kontrollsystem bringen. Es ist notwendig, die nationalen Strategien der Föderation (Biodiversitätsstrategien, Antibioterapie, Plan für Pflanzenschutzmittel, ...) fortzusetzen. Es ist auch notwendig, massivere Investitionen in Forschung zu machen und Risiken besser zu berücksichtigen, wenn Produkte zugelassen werden.",AGAINST,0,d872b6c29eec,Infrastructure & Environment
